question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
1,TF,It is possible that Vadim Mass played Scythe.,b,False,True,a,True,0
2,TF,It is possible that Marcel Cerdan played Ticket to Ride.,b,False,False,b,False,1
3,TF,It is possible that Hans Jensen played Guitar Hero.,b,False,True,a,True,0
4,TF,It is possible that Georges Le Bail played Portal.,b,False,False,b,False,1
5,TF,It is possible that Teresa de Alonso played Fencing.,b,False,True,a,True,0
6,TF,It is possible that György Káldy played Sumo Wrestling.,a,True,False,b,False,0
7,TF,It is possible that Gianfranco Baldazzi played Dominoes.,b,False,True,a,True,0
8,TF,It is possible that Jean Neuberth played Snooker.,b,False,True,a,True,0
9,TF,It is possible that Clelia Vannucchi Pedani played Portal.,b,False,True,a,True,0
10,TF,It is possible that Frederik s'Jacob played Counter-Strike.,b,False,True,a,True,0
11,TF,It is possible that Henry Sampson played Bowling.,b,False,True,a,True,0
12,TF,It is possible that Jocelyn Rickards played Dota.,a,True,True,a,True,1
13,TF,It is possible that Pieter Groeneveldt played Archery.,b,False,True,a,True,0
14,TF,It is possible that Henri Vidon played Mass Effect.,b,False,False,b,False,1
15,TF,It is possible that Atanazy played Catan.,a,True,False,b,False,0
16,TF,It is possible that Juan Martínez de Peralta played Gloomhaven.,b,False,False,b,False,1
17,TF,It is possible that Stefania Ciesielska-Borkowska played Clue.,a,True,False,b,False,0
18,TF,It is possible that José Victor Toledo played Badminton.,b,False,True,a,True,0
19,TF,It is possible that Cesare Filippi played Pinball.,b,False,False,b,False,1
20,TF,It is possible that Jerzy Syrokomla-Syrokomski played Archery.,b,False,True,a,True,0
21,TF,It is possible that Louis de Guiscard-Magny played Red Dead Redemption.,b,False,True,a,True,0
22,TF,It is possible that Ray Pierce played Mass Effect.,b,False,True,a,True,0
23,TF,It is possible that Teresa Krassowska played The Game of Life.,b,False,True,a,True,0
24,TF,It is possible that Aḥmad Albas played Chess Boxing.,a,True,False,b,False,0
25,TF,It is possible that Alexandre Cullerre played Star Wars: X-Wing Miniatures.,b,False,True,a,True,0
26,TF,It is possible that William Augustus Rixon played Tennis.,a,True,True,a,True,1
27,TF,It is possible that Alfred Hudson Guernsey played Blood Rage.,b,False,False,b,False,1
28,TF,It is possible that Edward Stephens played Cornhole.,b,False,True,a,True,0
29,TF,It is possible that Lew Holder played Pandemic.,a,True,True,a,True,1
30,TF,It is possible that Blanche Clough played Badminton.,b,False,True,a,True,0
31,TF,It is possible that Jean; Antoine; Martin Rodière played Archery.,b,False,True,a,True,0
32,TF,It is possible that Daniel James Mahony played Exploding Kittens.,b,False,True,a,True,0
33,TF,It is possible that Georg Ebeling played The Sims.,b,False,False,b,False,1
34,TF,It is possible that Czesław Stradowski played Go.,b,False,False,b,False,1
35,TF,It is possible that Joe Godefrin played Duck Hunt.,a,True,False,b,False,0
36,TF,It is possible that Walter T. Skallerup; Jr. played Elden Ring.,b,False,False,b,False,1
37,TF,It is possible that Louis Noiret played Sonic the Hedgehog.,b,False,False,b,False,1
38,TF,It is possible that Roderick Braithwaite played Ticket to Ride.,b,False,False,b,False,1
39,TF,It is possible that Willem van den Berg played Minecraft.,b,False,False,b,False,1
40,TF,It is possible that Norman DePoe played Karate.,b,False,True,a,True,0
41,TF,It is possible that Hugh Gaisford played Guitar Hero.,b,False,True,a,True,0
42,TF,It is possible that Georges Paul-Manceau played Fencing.,b,False,True,a,True,0
43,TF,It is possible that Nicolás Fasolino played Pinball.,a,True,True,a,True,1
44,TF,It is possible that Jack McAuliffe played Guitar Hero.,b,False,True,a,True,0
45,TF,It is possible that Milan Kučera played Catan.,a,True,True,a,True,1
46,TF,It is possible that William Webb played Valorant.,b,False,False,b,False,1
47,TF,It is possible that Johannes Piger played Monopoly.,b,False,True,a,True,0
48,TF,It is possible that Burton K. Farnsworth played Chess Boxing.,b,False,False,b,False,1
49,TF,It is possible that Herbert Weidner played Roblox.,a,True,False,b,False,0
50,TF,It is possible that Andrew Both de Bajna played Halo: Combat Evolved.,b,False,False,b,False,1
51,TF,It is possible that John Osborne; 11th Duke of Leeds played Judo.,b,False,True,a,True,0
52,TF,It is possible that Iwan Bloch played Dominoes.,b,False,True,a,True,0
53,TF,It is possible that Bob Mainwaring played Descent: Journeys in the Dark.,a,True,True,a,True,1
54,TF,It is possible that Jean-Baptiste Mathias played Age of Empires.,b,False,True,a,True,0
55,TF,It is possible that Walter Hannam played Magic: The Gathering.,b,False,False,b,False,1
56,TF,It is possible that Cesare Canevari played World of Warcraft.,a,True,True,a,True,1
57,TF,It is possible that David Scott-Barrett played Doom.,a,True,True,a,True,1
58,TF,It is possible that Charles Howard played Battleship.,b,False,True,a,True,0
59,TF,It is possible that Thomas-Jacques Taschereau played Ticket to Ride.,b,False,False,b,False,1
60,TF,It is possible that Thomas White played Sumo Wrestling.,a,True,True,a,True,1
61,TF,It is possible that Pietro Busenello played Dungeons & Dragons.,b,False,False,b,False,1
62,TF,It is possible that Karel Michal played Billiards.,b,False,True,a,True,0
63,TF,It is possible that Frank Johnson played The Sims.,a,True,True,a,True,1
64,TF,It is possible that Edward Lysaght played Judo.,b,False,True,a,True,0
65,TF,It is possible that Josef Stöber played Red Dead Redemption.,b,False,False,b,False,1
66,TF,It is possible that Ruth Burns played Star Wars: Knights of the Old Republic.,b,False,False,b,False,1
67,TF,It is possible that Rudolf Ismayr played Taekwondo.,a,True,True,a,True,1
68,TF,It is possible that J. Léo Gagnon played Frogger.,a,True,True,a,True,1
69,TF,It is possible that Arkady Nesterov played Crosswords.,b,False,True,a,True,0
70,TF,It is possible that Pierre Antoine Marie Bénard-Lagrave played Team Fortress 2.,b,False,False,b,False,1
71,TF,It is possible that Juan Félix Sánchez played Cornhole.,b,False,True,a,True,0
72,TF,It is possible that Raymond Troye played Star Wars: X-Wing Miniatures.,b,False,False,b,False,1
73,TF,It is possible that Aate Olkkonen played Elden Ring.,b,False,True,a,True,0
74,TF,It is possible that Doug Adams played World of Warcraft.,b,False,True,a,True,0
75,TF,It is possible that Johann Christoph Berens played Connect Four.,b,False,False,b,False,1
76,TF,It is possible that Jan Jacobsz. Schipper played Scrabble.,b,False,False,b,False,1
77,TF,It is possible that William Eugene Evans played Uno.,a,True,True,a,True,1
78,TF,It is possible that Louis Alexis de Valon played Tetris.,b,False,False,b,False,1
79,TF,It is possible that Sándor Rádai played Arkham Horror.,a,True,True,a,True,1
80,TF,It is possible that Friedrich Gottlob Kunz played Scrabble.,b,False,True,a,True,0
81,TF,It is possible that Edward Strutt played Pinball.,a,True,False,b,False,0
82,TF,It is possible that Kim Byung-rin played Fortnite.,b,False,False,b,False,1
83,TF,It is possible that John W. Pehle played Badminton.,b,False,True,a,True,0
84,TF,It is possible that Dmytro Hrytsyna played Clue.,a,True,True,a,True,1
85,TF,It is possible that Edward M. Glick played Age of Empires.,a,True,True,a,True,1
86,TF,It is possible that Robert Wikman played Duck Hunt.,b,False,True,a,True,0
87,TF,It is possible that Józef Kubicki played Red Dead Redemption.,a,True,False,b,False,0
88,TF,It is possible that František Cink played Cards Against Humanity.,b,False,False,b,False,1
89,TF,It is possible that Rolando Illa played American Football.,b,False,False,b,False,1
90,TF,It is possible that Antonio Belloni played Sumo Wrestling.,b,False,True,a,True,0
91,TF,It is possible that Henry Gamble played Billiards.,b,False,True,a,True,0
92,TF,It is possible that Hendrick Snyers played Water Polo.,b,False,False,b,False,1
93,TF,It is possible that Ralph Boulton played Valorant.,b,False,False,b,False,1
94,TF,It is possible that George Raab played Baseball.,b,False,True,a,True,0
95,TF,It is possible that Peter Fogg played Civilization.,b,False,True,a,True,0
96,TF,It is possible that Marcel Leineweber played Age of Empires.,b,False,True,a,True,0
97,TF,It is possible that Karl Ramseger-Mühle played Archery.,b,False,True,a,True,0
98,TF,It is possible that E. Cobham Brewer played Table Tennis.,a,True,True,a,True,1
99,TF,It is possible that Pablo Alfonso Rosas Guarín played Jenga.,a,True,True,a,True,1
100,TF,It is possible that Pietro Axerio Piazza played Table Tennis.,a,True,True,a,True,1
101,TF,It is possible that Liang Shuquan played Guitar Hero.,a,True,False,b,False,0
102,TF,It is possible that Francis Hopkinson Smith played Karate.,b,False,False,b,False,1
103,TF,It is possible that Donald Davis played Badminton.,b,False,True,a,True,0
104,TF,It is possible that Gerhard Reuschel played Fencing.,b,False,True,a,True,0
105,TF,It is possible that Pierre Le Grandais played Valorant.,b,False,False,b,False,1
106,TF,It is possible that Juan de Hoyos played Karate.,b,False,False,b,False,1
107,TF,It is possible that Ponie van der Westhuizen played Dominoes.,b,False,True,a,True,0
108,TF,It is possible that Guido Kisch played Paintball.,a,True,True,a,True,1
109,TF,It is possible that Otto Doppelfeld played Civilization.,b,False,False,b,False,1
110,TF,It is possible that Henryk Poddębski played Candy Land.,b,False,True,a,True,0
111,TF,It is possible that Zhengmin Yang played Air Hockey.,a,True,True,a,True,1
112,TF,It is possible that Cecil Gordon Lawson played Roblox.,b,False,False,b,False,1
113,TF,It is possible that Robert Cross Smith played Pac-Man.,b,False,False,b,False,1
114,TF,It is possible that William Stack played Arkham Horror.,a,True,False,b,False,0
115,TF,It is possible that Giambattista Febei played Scythe.,b,False,True,a,True,0
116,TF,It is possible that Jean-Baptiste Demay played Catan.,b,False,True,a,True,0
117,TF,It is possible that Victor Melcior i Farré played Team Fortress 2.,b,False,True,a,True,0
118,TF,It is possible that Florence Wald played Descent: Journeys in the Dark.,a,True,True,a,True,1
119,TF,It is possible that Francis Badgley played Arkham Horror.,b,False,False,b,False,1
120,TF,It is possible that Peter Nicolai Frost played Badminton.,b,False,True,a,True,0
121,TF,It is possible that William C. Redfield played Connect Four.,b,False,False,b,False,1
122,TF,It is possible that Heinrich Seitz von Treffen played League of Legends.,b,False,False,b,False,1
123,TF,It is possible that Leandro Konder played Roblox.,a,True,True,a,True,1
124,TF,It is possible that Germaine Tailleferre played Yu-Gi-Oh!.,b,False,False,b,False,1
125,TF,It is possible that Christian August Bohlsmann played Archery.,b,False,True,a,True,0
126,TF,It is possible that William Braden played Billiards.,b,False,True,a,True,0
127,TF,It is possible that John Hinton played Descent: Journeys in the Dark.,b,False,True,a,True,0
128,TF,It is possible that Louis-Désiré Marcou played Yu-Gi-Oh!.,b,False,False,b,False,1
129,TF,It is possible that Lois M. Berney played The Legend of Zelda.,a,True,True,a,True,1
130,TF,It is possible that Hugh R. O'Connell played Billiards.,b,False,True,a,True,0
131,TF,It is possible that Бобринской; Алексей Алексеевич played Dungeons & Dragons.,b,False,True,a,True,0
132,TF,It is possible that Robert A. Johnson played Table Tennis.,b,False,True,a,True,0
133,TF,It is possible that Charles Anthony Shiels played Fencing.,b,False,True,a,True,0
134,TF,It is possible that Luis Moure-Mariño played The Game of Life.,b,False,True,a,True,0
135,TF,It is possible that Frederick Eccleston played Tafl.,b,False,True,a,True,0
136,TF,It is possible that Bodil Panild played Metroid.,a,True,False,b,False,0
137,TF,It is possible that John A. Moaney played Checkers.,b,False,True,a,True,0
138,TF,It is possible that John V Dodge played Volleyball.,b,False,True,a,True,0
139,TF,It is possible that Josef Wastl played Civilization.,b,False,False,b,False,1
140,TF,It is possible that William S. Harney played Valorant.,b,False,False,b,False,1
141,TF,It is possible that Zbyněk Brynych played Go.,b,False,True,a,True,0
142,TF,It is possible that Ernst Grabbe played Tennis.,b,False,True,a,True,0
143,TF,It is possible that Lucy Faulkner Orrinsmith played Metroid.,b,False,False,b,False,1
144,TF,It is possible that Jean-François Jacqueminot played Pac-Man.,b,False,False,b,False,1
145,TF,It is possible that Friedrich Drews played Gloomhaven.,b,False,False,b,False,1
146,TF,It is possible that Daniel Oliver Guion played Checkers.,b,False,True,a,True,0
147,TF,It is possible that René Riboulet played Badminton.,b,False,True,a,True,0
148,TF,It is possible that Nancy Carline played Dota.,a,True,True,a,True,1
149,TF,It is possible that Charles Fleetwood played Connect Four.,b,False,False,b,False,1
150,TF,It is possible that Vittorio Crucillà played Descent: Journeys in the Dark.,a,True,True,a,True,1
151,TF,It is possible that Ivan Jakovlevitsj Oleynik played Tetris.,a,True,True,a,True,1
152,TF,It is possible that Stan McRae played Pac-Man.,a,True,False,b,False,0
153,TF,It is possible that Barry Connolly played Star Wars: X-Wing Miniatures.,b,False,True,a,True,0
154,TF,It is possible that Henry Robinson Palmer played Basketball.,b,False,False,b,False,1
155,TF,It is possible that Pedro Balmaceda played Star Wars: X-Wing Miniatures.,b,False,False,b,False,1
156,TF,It is possible that Franz Joseph Schwarz played Scythe.,b,False,True,a,True,0
157,TF,It is possible that Víctor Martínez Jiménez played Overwatch.,b,False,True,a,True,0
