question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
1,TF,King Alaric emailed President Thompson about a proposed trade agreement.,a,True,False,b,False,0
2,TF,King Darius emailed President Collins about climate cooperation talks.,a,True,False,b,False,0
3,TF,King Leopold emailed President Rivera about border disputes in the northern region.,b,False,False,b,False,1
4,TF,King Solomon emailed President Hayes about technological assistance programs.,a,True,False,b,False,0
5,TF,King Arturo emailed President Blake about a joint naval exercise proposal.,a,True,False,b,False,0
6,TF,King Rowan emailed President Carter about increasing student exchange programs.,a,True,False,b,False,0
7,TF,King Hadrian emailed President Miles about reducing diplomatic staff.,b,False,False,b,False,1
8,TF,King Cyrus emailed President Jordan about expanding defense cooperation.,a,True,False,b,False,0
9,TF,King Stephan emailed President Nguyen about a cultural misunderstanding.,b,False,False,b,False,1
10,TF,King Aramis emailed President Wilson about adopting common cybersecurity protocols.,a,True,False,b,False,0
11,TF,King Oswin emailed President Grant about renewable energy cooperation.,a,True,False,b,False,0
12,TF,King Nestor emailed President Delgado about canceling all diplomatic relations.,b,False,False,b,False,1
13,TF,King Idris emailed President Monroe about opening new embassy branches.,a,True,False,b,False,0
14,TF,King Magnus emailed President Silva about increasing maritime security patrols.,a,True,False,b,False,0
15,TF,King Rowan emailed President Carter about abolishing all trade routes permanently.,b,False,False,b,False,1
16,TF,King Helios emailed President Wright about desert irrigation technology.,a,True,False,b,False,0
17,TF,King Lazarus emailed President Kent about establishing a joint military base.,a,True,False,b,False,0
18,TF,King Orion emailed President Brooks about banning foreign trade.,b,False,False,b,False,1
19,TF,King Titus emailed President Graham about creating a cultural festival exchange.,a,True,False,b,False,0
20,TF,King Dante emailed President Reyes about ending all scientific cooperation.,b,False,False,b,False,1
21,TF,King Cassian emailed President Evans about upgrading air transport routes.,a,True,False,b,False,0
22,TF,King Florian emailed President Archer about ceasing all humanitarian assistance.,b,False,False,b,False,1
23,TF,King Aurelius emailed President Foster about strategic ocean research.,a,True,False,b,False,0
24,TF,King Roderic emailed President Lane about implementing border shutdowns.,b,False,False,b,False,1
25,TF,King Cyrus emailed President Jordan about increasing cybersecurity research funding.,a,True,False,b,False,0
26,TF,King Rowan emailed President Carter about new water conservation guidelines.,a,True,False,b,False,0
27,TF,King Alden emailed President Perez about eliminating all shipping ports.,b,False,False,b,False,1
28,TF,King Lucius emailed President Bennett about expanding digital literacy programs.,a,True,False,b,False,0
29,TF,King Orion emailed President Brooks about donating mapping satellites.,a,True,False,b,False,0
30,TF,King Alaric emailed President Thompson about demolishing all historic sites.,b,False,False,b,False,1
31,TF,King Magnus emailed President Silva about developing electric vehicle infrastructure.,a,True,False,b,False,0
32,TF,King Hadrian emailed President Miles about stopping all peace talks permanently.,b,False,False,b,False,1
33,TF,King Rowan emailed President Carter about improving aviation safety standards.,a,True,False,b,False,0
34,TF,King Idris emailed President Monroe about banning all technological imports.,b,False,False,b,False,1
35,TF,King Darius emailed President Collins about river basin restoration projects.,a,True,False,b,False,0
36,TF,King Leopold emailed President Rivera about reducing fishing quotas to protect marine life.,a,True,False,b,False,0
