question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
1,TF,Given that the woolly mammoth was adapted to Ice Age tundra; could it survive long-term in a modern tropical rainforest without human-built cold habitats?,b,False,False,b,False,1
2,MCQ,If a small population of woolly mammoths were brought into today’s Arctic with human support; which condition would most likely be necessary for their survival?,b,Cool open habitats with ample grasses and shrubs,B,b,Cool open habitats with ample grasses and shrubs,1
3,TF,Could a large non-avian dinosaur like Tyrannosaurus rex survive in today’s world if it were suddenly transported here; assuming no immediate human interference?,b,False,False,b,False,1
4,MCQ,Which factor would most likely make it difficult for a Tyrannosaurus rex to survive in modern ecosystems?,b,Changes in prey availability and human-dominated landscapes,B,b,Changes in prey availability and human-dominated landscapes,1
5,TF,Could a modern human with current biology survive in the Jurassic period without any technological protection?,b,False,False,b,False,1
6,MCQ,If humans were transported to the Jurassic period; which challenge would most likely threaten their survival first?,c,Exposure to unfamiliar pathogens; predators; and absence of infrastructure,C,c,Exposure to unfamiliar pathogens; predators; and absence of infrastructure,1
7,TF,Could a modern polar bear survive in the middle of the last Ice Age if introduced into its natural Arctic-type habitats?,a,True,True,a,True,1
8,MCQ,What would most likely determine whether polar bears could thrive during the Ice Age?,a,Availability of sea ice and marine mammals as prey,A,a,Availability of sea ice and marine mammals as prey,1
9,TF,Could a modern tropical coral reef survive if it were placed in the cold waters of the last Ice Age oceans without any adaptation?,b,False,False,b,False,1
10,MCQ,Which environmental factor would most likely doom a modern coral reef transplanted into a glacial-period cold ocean?,b,Low temperature and altered chemistry outside corals’ tolerance range,B,b,Low temperature and altered chemistry outside corals’ tolerance range,1
11,TF,Could a trilobite from the Paleozoic era survive in today’s oceans if suddenly revived and placed on a modern seafloor?,b,False,False,b,False,1
12,MCQ,Which reason best explains why trilobites would struggle in modern oceans?,b,Modern marine ecosystems have new predators and competitors they never evolved with,B,b,Modern marine ecosystems have new predators and competitors they never evolved with,1
13,TF,Could a modern cockroach survive in a Carboniferous forest; where oxygen levels were higher than today?,a,True,True,a,True,1
14,MCQ,Why might modern insects like cockroaches be able to survive in the Carboniferous period?,b,They are small generalists that can feed on many decaying plant materials,B,b,They are small generalists that can feed on many decaying plant materials,1
15,TF,Could a Neanderthal; if transported to the present day; physically survive Earth’s modern atmosphere and gravity without medical support?,a,True,True,a,True,1
16,MCQ,What would be the main challenges for a Neanderthal trying to live in the present era; assuming basic shelter and food are provided?,c,Social; cultural; and disease-related adaptation issues,C,c,Social; cultural; and disease-related adaptation issues,1
17,TF,Could a sabertooth cat (Smilodon) survive in a modern African savanna if introduced with naturally occurring prey species and no human interference?,a,True,False,b,False,0
18,MCQ,Which factor would most strongly influence whether sabertooth cats could establish a stable population today?,a,Presence of modern herbivores of appropriate size and density,A,a,Presence of modern herbivores of appropriate size and density,1
