question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
1,MCQ,In which city did Angela Merkel attend the UN Climate Change Conference COP21 held in 2015?,c,Yalta,D,d,Paris,0
2,MCQ,In which city did Jawaharlal Nehru attend the Bandung Conference held in 1955?,c,Pretoria,D,d,Bandung,0
3,MCQ,In which city did Emmanuel Macron attend the G7 Summit in Biarritz held in 2019?,c,Paris,D,d,Biarritz,0
4,MCQ,Did John F. Kennedy attend the Vienna Summit held in Vienna in 1961?,b,No,A,a,Yes,0
5,MCQ,In which city did John F. Kennedy attend the Vienna Summit held in 1961?,a,Washington; D.C.,B,b,Vienna,0
6,MCQ,Did Nelson Mandela attend the 1994 Presidential Inauguration held in Yalta in 1994?,a,Yes,B,b,No,0
7,MCQ,Did Franklin D. Roosevelt attend the Yalta Conference held in Yalta in 1945?,b,No,A,a,Yes,0
8,MCQ,Did Martin Luther King Jr. attend the March on Washington held in Reykjavik in 1963?,a,Yes,B,b,No,0
9,MCQ,Did Jawaharlal Nehru attend the Bandung Conference held in Biarritz in 1955?,a,Yes,A,a,Yes,1
10,MCQ,In which city did Nelson Mandela attend the 1994 Presidential Inauguration held in 1994?,b,Reykjavik,A,a,Pretoria,0
11,MCQ,Who attended the March on Washington held in Washington; D.C. in 1963?,b,Nelson Mandela,A,a,Martin Luther King Jr.,0
12,MCQ,Did Martin Luther King Jr. attend the March on Washington held in Washington; D.C. in 1963?,b,No,A,a,Yes,0
13,MCQ,In which city did Barack Obama attend the UN Climate Change Conference COP21 held in 2015?,b,Pretoria,A,a,Paris,0
14,MCQ,Did Franklin D. Roosevelt attend the Yalta Conference held in Bandung in 1945?,a,Yes,B,b,No,0
15,MCQ,In which city did Martin Luther King Jr. attend the March on Washington held in 1963?,a,Pretoria,B,b,Washington; D.C.,0
16,MCQ,Who attended the Yalta Conference held in Yalta in 1945?,b,Franklin D. Roosevelt,A,a,Winston Churchill,0
17,MCQ,Did Winston Churchill attend the Yalta Conference held in Yalta in 1945?,b,No,A,a,Yes,0
18,MCQ,Did Emmanuel Macron attend the G7 Summit in Biarritz held in Bandung in 2019?,a,Yes,B,b,No,0
19,MCQ,Did Barack Obama attend the UN Climate Change Conference COP21 held in Yalta in 2015?,a,Yes,B,b,No,0
20,MCQ,Who attended the 1994 Presidential Inauguration held in Pretoria in 1994?,d,Mikhail Gorbachev,C,c,Nelson Mandela,0
21,MCQ,Who attended the Bandung Conference held in Bandung in 1955?,d,Barack Obama,C,c,Jawaharlal Nehru,0
22,MCQ,Who attended the G7 Summit in Biarritz held in Biarritz in 2019?,a,Mikhail Gorbachev,B,b,Emmanuel Macron,0
23,MCQ,Did Mikhail Gorbachev attend the Reykjavik Summit held in Washington; D.C. in 1986?,a,Yes,B,b,No,0
24,MCQ,Who attended the UN Climate Change Conference COP21 held in Paris in 2015?,c,Nelson Mandela,D,d,Barack Obama,0
25,MCQ,Did John F. Kennedy attend the Vienna Summit held in Reykjavik in 1961?,a,Yes,B,b,No,0
26,MCQ,In which city did Winston Churchill attend the Yalta Conference held in 1945?,a,Paris,B,b,Yalta,0
27,MCQ,Did Jawaharlal Nehru attend the Bandung Conference held in Bandung in 1955?,b,No,A,a,Yes,0
28,MCQ,Who attended the Reykjavik Summit held in Reykjavik in 1986?,a,Angela Merkel,B,b,Mikhail Gorbachev,0
29,MCQ,In which city did Franklin D. Roosevelt attend the Yalta Conference held in 1945?,a,Reykjavik,B,b,Yalta,0
30,MCQ,Who attended the Vienna Summit held in Vienna in 1961?,b,Emmanuel Macron,A,a,John F. Kennedy,0
31,MCQ,Did Mikhail Gorbachev attend the Reykjavik Summit held in Reykjavik in 1986?,b,No,A,a,Yes,0
32,MCQ,Did Angela Merkel attend the UN Climate Change Conference COP21 held in Paris in 2015?,b,No,A,a,Yes,0
33,MCQ,Did Emmanuel Macron attend the G7 Summit in Biarritz held in Biarritz in 2019?,b,No,A,a,Yes,0
34,MCQ,Did Angela Merkel attend the UN Climate Change Conference COP21 held in Yalta in 2015?,a,Yes,B,b,No,0
35,MCQ,In which city did Mikhail Gorbachev attend the Reykjavik Summit held in 1986?,c,Paris,D,d,Reykjavik,0
36,MCQ,Did Barack Obama attend the UN Climate Change Conference COP21 held in Paris in 2015?,b,No,A,a,Yes,0
37,MCQ,Did Winston Churchill attend the Yalta Conference held in Washington; D.C. in 1945?,a,Yes,B,b,No,0
38,MCQ,Did Nelson Mandela attend the 1994 Presidential Inauguration held in Pretoria in 1994?,b,No,A,a,Yes,0
39,MCQ,Historically; In which city did Angela Merkel attend the UN Climate Change Conference COP21 held in 2015?,c,Yalta,D,d,Paris,0
40,MCQ,According to historians; In which city did Angela Merkel attend the UN Climate Change Conference COP21 held in 2015?,c,Yalta,D,d,Paris,0
41,MCQ,In which city did Angela Merkel attend the UN Climate Change Conference COP21 held in 2015 (historical context)?,c,Yalta,D,d,Paris,0
42,MCQ,In history exams; students may be asked: In which city did Angela Merkel attend the UN Climate Change Conference COP21 held in 2015?,c,Yalta,D,d,Paris,0
43,MCQ,Historically; In which city did Jawaharlal Nehru attend the Bandung Conference held in 1955?,c,Pretoria,D,d,Bandung,0
44,MCQ,According to historians; In which city did Jawaharlal Nehru attend the Bandung Conference held in 1955?,c,Pretoria,D,d,Bandung,0
45,MCQ,In which city did Jawaharlal Nehru attend the Bandung Conference held in 1955 (historical context)?,c,Pretoria,D,d,Bandung,0
46,MCQ,In history exams; students may be asked: In which city did Jawaharlal Nehru attend the Bandung Conference held in 1955?,c,Pretoria,D,d,Bandung,0
47,MCQ,Historically; In which city did Emmanuel Macron attend the G7 Summit in Biarritz held in 2019?,c,Paris,D,d,Biarritz,0
48,MCQ,According to historians; In which city did Emmanuel Macron attend the G7 Summit in Biarritz held in 2019?,c,Paris,D,d,Biarritz,0
49,MCQ,In which city did Emmanuel Macron attend the G7 Summit in Biarritz held in 2019 (historical context)?,c,Paris,D,d,Biarritz,0
50,MCQ,In history exams; students may be asked: In which city did Emmanuel Macron attend the G7 Summit in Biarritz held in 2019?,c,Paris,D,d,Biarritz,0
51,MCQ,Historically; Did John F. Kennedy attend the Vienna Summit held in Vienna in 1961?,b,No,A,a,Yes,0
52,MCQ,According to historians; Did John F. Kennedy attend the Vienna Summit held in Vienna in 1961?,b,No,A,a,Yes,0
53,MCQ,Did John F. Kennedy attend the Vienna Summit held in Vienna in 1961 (historical context)?,b,No,A,a,Yes,0
54,MCQ,In history exams; students may be asked: Did John F. Kennedy attend the Vienna Summit held in Vienna in 1961?,b,No,A,a,Yes,0
55,MCQ,Historically; In which city did John F. Kennedy attend the Vienna Summit held in 1961?,a,Washington; D.C.,B,b,Vienna,0
56,MCQ,According to historians; In which city did John F. Kennedy attend the Vienna Summit held in 1961?,a,Washington; D.C.,B,b,Vienna,0
57,MCQ,In which city did John F. Kennedy attend the Vienna Summit held in 1961 (historical context)?,a,Washington; D.C.,B,b,Vienna,0
58,MCQ,In history exams; students may be asked: In which city did John F. Kennedy attend the Vienna Summit held in 1961?,a,Washington; D.C.,B,b,Vienna,0
59,MCQ,Historically; Did Nelson Mandela attend the 1994 Presidential Inauguration held in Yalta in 1994?,a,Yes,B,b,No,0
60,MCQ,According to historians; Did Nelson Mandela attend the 1994 Presidential Inauguration held in Yalta in 1994?,a,Yes,B,b,No,0
61,MCQ,Did Nelson Mandela attend the 1994 Presidential Inauguration held in Yalta in 1994 (historical context)?,a,Yes,B,b,No,0
62,MCQ,In history exams; students may be asked: Did Nelson Mandela attend the 1994 Presidential Inauguration held in Yalta in 1994?,a,Yes,B,b,No,0
63,MCQ,Historically; Did Franklin D. Roosevelt attend the Yalta Conference held in Yalta in 1945?,b,No,A,a,Yes,0
64,MCQ,According to historians; Did Franklin D. Roosevelt attend the Yalta Conference held in Yalta in 1945?,b,No,A,a,Yes,0
65,MCQ,Did Franklin D. Roosevelt attend the Yalta Conference held in Yalta in 1945 (historical context)?,b,No,A,a,Yes,0
66,MCQ,In history exams; students may be asked: Did Franklin D. Roosevelt attend the Yalta Conference held in Yalta in 1945?,b,No,A,a,Yes,0
