question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
1,TF,The Invention of CRISPR gene editing happened before the Discovery of penicillin.,b,False,False,b,False,1
2,TF,The Introduction of the World Wide Web happened before the First Human Moon Landing.,b,False,False,b,False,1
3,TF,The Moon landing happened before the Discovery of Penicillin.,b,False,False,b,False,1
4,TF,The First controlled powered flight happened before the First human moon landing.,a,True,True,a,True,1
5,TF,The Development of mRNA COVID-19 vaccines happened before the Discovery of Oxygen.,b,False,False,b,False,1
6,TF,The Development of CRISPR Gene Editing happened before the Creation of the first search engine (Yahoo!).,b,False,False,b,False,1
7,TF,The Introduction of the smartphone happened before the Introduction of the World Wide Web.,b,False,False,b,False,1
8,TF,The Discovery of Oxygen happened before the Invention of the Synthetic Dye.,a,True,True,a,True,1
9,TF,The Launch of the first iPod happened before the Release of the first iPhone by Apple Inc..,b,False,True,a,True,0
10,TF,The Introduction of 5G networks happened before the Introduction of the World Wide Web.,b,False,False,b,False,1
11,TF,The Invention of the first tablet happened before the Invention of the first semiconductor transistor.,b,False,False,b,False,1
12,TF,The Development of mRNA COVID-19 vaccines happened before the Invention of the quantum computer.,b,False,False,b,False,1
13,TF,The Discovery of Penicillin happened before the Invention of the first commercial online search engine.,a,True,True,a,True,1
14,TF,The Development of CRISPR Gene Editing happened before the First Human Moon Landing.,b,False,False,b,False,1
15,TF,The Invention of the steam engine happened before the Development of the first airplane.,a,True,True,a,True,1
16,TF,The Creation of the first search engine (Yahoo!) happened before the Invention of the Microprocessor.,b,False,False,b,False,1
17,TF,The First Human Moon Landing happened before the Discovery of Penicillin.,b,False,False,b,False,1
18,TF,The Invention of the Synthetic Dye happened before the Invention of the Microprocessor.,a,True,True,a,True,1
19,TF,The First human moon landing happened before the Discovery of Oxygen.,b,False,False,b,False,1
20,TF,The Invention of the first search engine (Archie) happened before the Discovery of X-rays.,b,False,False,b,False,1
21,TF,The Invention of CRISPR gene editing happened before the Launch of the first ICBM (Intercontinental Ballistic Missile).,b,False,False,b,False,1
22,TF,The Introduction of 5G networks happened before the Launch of the first communication satellite.,b,False,False,b,False,1
23,TF,The First successful powered flight happened before the Introduction of the first iPhone.,a,True,True,a,True,1
24,TF,The Launch of the first commercial satellite for internet services happened before the Invention of the airplane.,b,False,False,b,False,1
25,TF,The Invention of the first search engine (Archie) happened before the First man on the Moon.,b,False,False,b,False,1
26,TF,The Invention of the first commercial tablet computer (iPad) happened before the Introduction of the Large Hadron Collider.,a,True,False,b,False,0
27,TF,The Introduction of the first cloud storage services happened before the Invention of the smartwatch.,a,True,False,b,False,0
28,TF,The Invention of the World Wide Web happened before the Invention of the electric vehicle.,a,True,False,b,False,0
29,TF,The First human moon landing happened before the First powered flight by the Wright brothers.,b,False,False,b,False,1
30,TF,The First successful powered flight happened before the Launch of the first iPod.,a,True,True,a,True,1
31,TF,The Introduction of the Large Hadron Collider happened before the First man on the Moon.,b,False,False,b,False,1
32,TF,The Launch of the first iPod happened before the Discovery of X-rays.,b,False,False,b,False,1
33,TF,The Invention of the first search engine (Archie) happened before the First Human Moon Landing.,b,False,False,b,False,1
34,TF,The Introduction of the first iPhone happened before the Invention of CRISPR gene editing.,a,True,True,a,True,1
35,TF,The Invention of the World Wide Web happened before the Development of the first airplane.,b,False,False,b,False,1
36,TF,The Introduction of the IBM Personal Computer happened before the Invention of CRISPR gene editing.,a,True,True,a,True,1
37,TF,The Creation of the World Wide Web happened before the Invention of the first 3D printer.,a,True,False,b,False,0
38,TF,The Invention of the locomotive happened before the Introduction of 5G networks.,a,True,True,a,True,1
39,TF,The Invention of CRISPR gene editing happened before the Introduction of the MRI scanner.,b,False,False,b,False,1
40,TF,The Launch of the first commercial satellite for internet services happened before the Moon landing.,b,False,False,b,False,1
41,TF,The Development of the first airplane happened before the Completion of the Human Genome Project.,a,True,True,a,True,1
42,TF,The Invention of the first search engine (Archie) happened before the Invention of the first 3D printer.,b,False,False,b,False,1
43,TF,The Invention of CRISPR gene editing happened before the Invention of the first tablet.,b,False,False,b,False,1
44,TF,The Discovery of Penicillin happened before the Invention of the DVD player.,a,True,True,a,True,1
45,TF,The Invention of the electric telegraph happened before the Launch of the first iPod.,a,True,True,a,True,1
46,TF,The Introduction of the smartphone happened before the Invention of the World Wide Web by Tim Berners-Lee.,b,False,False,b,False,1
47,TF,The Development of the World Wide Web happened before the Invention of the first 3D printer.,b,False,False,b,False,1
48,TF,The First powered flight by the Wright brothers happened before the Invention of the Synthetic Dye.,a,True,False,b,False,0
49,TF,The Launch of the Large Hadron Collider happened before the Invention of the World Wide Web by Tim Berners-Lee.,b,False,False,b,False,1
50,TF,The Invention of the Synthetic Dye happened before the Invention of the mp3 player.,a,True,True,a,True,1
51,TF,The Invention of the Large Hadron Collider happened before the Introduction of the first iPhone.,a,True,False,b,False,0
52,TF,The Invention of the microprocessor happened before the Launch of the first communication satellite.,b,False,False,b,False,1
53,TF,The First controlled powered flight happened before the Moon landing.,a,True,True,a,True,1
54,TF,The Invention of the first tablet happened before the Launch of the first commercial satellite for internet services.,b,False,True,a,True,0
55,TF,The Launch of the first communication satellite happened before the Opening of the Large Hadron Collider.,a,True,True,a,True,1
56,TF,The Creation of the first search engine (Yahoo!) happened before the Opening of the Large Hadron Collider.,a,True,True,a,True,1
57,TF,The Development of the World Wide Web happened before the Invention of the World Wide Web.,b,False,False,b,False,1
58,TF,The Discovery of Penicillin happened before the First controlled powered flight.,b,False,False,b,False,1
59,TF,The Introduction of 4G mobile technology happened before the Invention of the mp3 player.,b,False,False,b,False,1
60,TF,The Discovery of Oxygen happened before the First successful powered airplane flight.,a,True,True,a,True,1
61,TF,The Discovery of penicillin happened before the Discovery of Penicillin.,b,False,False,b,False,1
62,TF,The Introduction of the first cloud storage services happened before the Development of the first airplane.,b,False,False,b,False,1
63,TF,The Creation of the first search engine (Yahoo!) happened before the Discovery of the Higgs boson.,a,True,True,a,True,1
64,TF,The First powered flight by the Wright brothers happened before the Invention of Wi-Fi.,a,True,True,a,True,1
65,TF,The Invention of the first search engine (Archie) happened before the Discovery of the Higgs boson.,a,True,True,a,True,1
66,TF,The Completion of the Human Genome Project happened before the Invention of the Foldable Smartphone.,a,True,True,a,True,1
67,TF,The Introduction of the first mobile phone happened before the Invention of the first commercial tablet computer (iPad).,a,True,True,a,True,1
68,TF,The Invention of the telephone happened before the Discovery of penicillin.,a,True,True,a,True,1
69,TF,The Launch of the first commercial satellite for internet services happened before the Invention of the first 3D printer.,b,False,False,b,False,1
70,TF,The Invention of the Microprocessor happened before the Discovery of penicillin.,b,False,False,b,False,1
71,TF,The Introduction of the Large Hadron Collider happened before the Invention of the World Wide Web.,b,False,False,b,False,1
72,TF,The Development of the first airplane happened before the Introduction of the first iPhone.,a,True,True,a,True,1
73,TF,The Invention of the steam engine happened before the Launch of the first communication satellite.,a,True,True,a,True,1
74,TF,The Release of the first iPhone by Apple Inc. happened before the Invention of the first semiconductor transistor.,b,False,False,b,False,1
75,TF,The Release of the first iPhone by Apple Inc. happened before the First human moon landing.,b,False,False,b,False,1
76,TF,The Introduction of the first cloud storage services happened before the Introduction of the first mobile phone.,b,False,False,b,False,1
77,TF,The Invention of CRISPR gene editing happened before the Release of the first iPhone by Apple Inc..,b,False,False,b,False,1
78,TF,The Introduction of 5G networks happened before the Invention of the first semiconductor transistor.,b,False,False,b,False,1
79,TF,The Discovery of Penicillin happened before the Introduction of the IBM Personal Computer.,a,True,True,a,True,1
80,TF,The Development of the first airplane happened before the Development of mRNA COVID-19 vaccines.,a,True,True,a,True,1
81,TF,The Invention of the Foldable Smartphone happened before the Invention of the steam engine.,b,False,False,b,False,1
82,TF,The Discovery of the Higgs boson happened before the Invention of the DVD player.,b,False,False,b,False,1
83,TF,The Invention of the first modern smartphone happened before the Invention of the transistor.,b,False,False,b,False,1
