question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
1,unknown,TF,It is possible that Vadim Mass played Scythe.,b,False,False,b,False,1
2,unknown,TF,It is possible that Marcel Cerdan played Ticket to Ride.,b,False,False,b,False,1
3,unknown,TF,It is possible that Hans Jensen played Guitar Hero.,b,False,True,a,True,0
4,unknown,TF,It is possible that Georges Le Bail played Portal.,b,False,True,a,True,0
5,unknown,TF,It is possible that Teresa de Alonso played Fencing.,b,False,True,a,True,0
6,unknown,TF,It is possible that György Káldy played Sumo Wrestling.,a,True,False,b,False,0
7,unknown,TF,It is possible that Gianfranco Baldazzi played Dominoes.,b,False,True,a,True,0
8,unknown,TF,It is possible that Jean Neuberth played Snooker.,b,False,False,b,False,1
9,unknown,TF,It is possible that Clelia Vannucchi Pedani played Portal.,b,False,False,b,False,1
10,unknown,TF,It is possible that Frederik s'Jacob played Counter-Strike.,b,False,False,b,False,1
11,unknown,TF,It is possible that Henry Sampson played Bowling.,b,False,True,a,True,0
12,unknown,TF,It is possible that Jocelyn Rickards played Dota.,a,True,False,b,False,0
13,unknown,TF,It is possible that Pieter Groeneveldt played Archery.,b,False,True,a,True,0
14,unknown,TF,It is possible that Henri Vidon played Mass Effect.,b,False,False,b,False,1
15,unknown,TF,It is possible that Atanazy played Catan.,a,True,False,b,False,0
16,unknown,TF,It is possible that Juan Martínez de Peralta played Gloomhaven.,b,False,False,b,False,1
17,unknown,TF,It is possible that Stefania Ciesielska-Borkowska played Clue.,a,True,True,a,True,1
18,unknown,TF,It is possible that José Victor Toledo played Badminton.,b,False,True,a,True,0
19,unknown,TF,It is possible that Cesare Filippi played Pinball.,b,False,True,a,True,0
20,unknown,TF,It is possible that Jerzy Syrokomla-Syrokomski played Archery.,b,False,True,a,True,0
21,unknown,TF,It is possible that Louis de Guiscard-Magny played Red Dead Redemption.,b,False,False,b,False,1
22,unknown,TF,It is possible that Ray Pierce played Mass Effect.,b,False,False,b,False,1
23,unknown,TF,It is possible that Teresa Krassowska played The Game of Life.,b,False,True,a,True,0
24,unknown,TF,It is possible that Aḥmad Albas played Chess Boxing.,a,True,False,b,False,0
25,unknown,TF,It is possible that Alexandre Cullerre played Star Wars: X-Wing Miniatures.,b,False,True,a,True,0
26,unknown,TF,It is possible that William Augustus Rixon played Tennis.,a,True,True,a,True,1
27,unknown,TF,It is possible that Alfred Hudson Guernsey played Blood Rage.,b,False,False,b,False,1
28,unknown,TF,It is possible that Edward Stephens played Cornhole.,b,False,False,b,False,1
29,unknown,TF,It is possible that Lew Holder played Pandemic.,a,True,True,a,True,1
30,unknown,TF,It is possible that Blanche Clough played Badminton.,b,False,True,a,True,0
31,unknown,TF,"It is possible that Jean, Antoine, Martin Rodière played Archery.",b,False,True,a,True,0
32,unknown,TF,It is possible that Daniel James Mahony played Exploding Kittens.,b,False,True,a,True,0
33,unknown,TF,It is possible that Georg Ebeling played The Sims.,b,False,False,b,False,1
34,unknown,TF,It is possible that Czesław Stradowski played Go.,b,False,True,a,True,0
