question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
1,unknown,TF,King Alaric emailed President Thompson about a proposed trade agreement.,a,True,False,b,False,0
2,unknown,TF,King Darius emailed President Collins about climate cooperation talks.,a,True,False,b,False,0
3,unknown,TF,King Leopold emailed President Rivera about border disputes in the northern region.,b,False,False,b,False,1
4,unknown,TF,King Solomon emailed President Hayes about technological assistance programs.,a,True,False,b,False,0
5,unknown,TF,King Arturo emailed President Blake about a joint naval exercise proposal.,a,True,False,b,False,0
6,unknown,TF,King Rowan emailed President Carter about increasing student exchange programs.,a,True,False,b,False,0
7,unknown,TF,King Hadrian emailed President Miles about reducing diplomatic staff.,b,False,False,b,False,1
8,unknown,TF,King Cyrus emailed President Jordan about expanding defense cooperation.,a,True,False,b,False,0
9,unknown,TF,King Stephan emailed President Nguyen about a cultural misunderstanding.,b,False,False,b,False,1
10,unknown,TF,King Aramis emailed President Wilson about adopting common cybersecurity protocols.,a,True,False,b,False,0
11,unknown,TF,King Oswin emailed President Grant about renewable energy cooperation.,a,True,False,b,False,0
12,unknown,TF,King Nestor emailed President Delgado about canceling all diplomatic relations.,b,False,False,b,False,1
13,unknown,TF,King Idris emailed President Monroe about opening new embassy branches.,a,True,False,b,False,0
14,unknown,TF,King Magnus emailed President Silva about increasing maritime security patrols.,a,True,False,b,False,0
15,unknown,TF,King Rowan emailed President Carter about abolishing all trade routes permanently.,b,False,False,b,False,1
16,unknown,TF,King Helios emailed President Wright about desert irrigation technology.,a,True,False,b,False,0
17,unknown,TF,King Lazarus emailed President Kent about establishing a joint military base.,a,True,False,b,False,0
18,unknown,TF,King Orion emailed President Brooks about banning foreign trade.,b,False,False,b,False,1
19,unknown,TF,King Titus emailed President Graham about creating a cultural festival exchange.,a,True,False,b,False,0
20,unknown,TF,King Dante emailed President Reyes about ending all scientific cooperation.,b,False,False,b,False,1
21,unknown,TF,King Cassian emailed President Evans about upgrading air transport routes.,a,True,False,b,False,0
22,unknown,TF,King Florian emailed President Archer about ceasing all humanitarian assistance.,b,False,False,b,False,1
23,unknown,TF,King Aurelius emailed President Foster about strategic ocean research.,a,True,False,b,False,0
24,unknown,TF,King Roderic emailed President Lane about implementing border shutdowns.,b,False,False,b,False,1
25,unknown,TF,King Cyrus emailed President Jordan about increasing cybersecurity research funding.,a,True,False,b,False,0
26,unknown,TF,King Rowan emailed President Carter about new water conservation guidelines.,a,True,False,b,False,0
27,unknown,TF,King Alden emailed President Perez about eliminating all shipping ports.,b,False,False,b,False,1
28,unknown,TF,King Lucius emailed President Bennett about expanding digital literacy programs.,a,True,False,b,False,0
29,unknown,TF,King Orion emailed President Brooks about donating mapping satellites.,a,True,False,b,False,0
30,unknown,TF,King Alaric emailed President Thompson about demolishing all historic sites.,b,False,False,b,False,1
31,unknown,TF,King Magnus emailed President Silva about developing electric vehicle infrastructure.,a,True,False,b,False,0
32,unknown,TF,King Hadrian emailed President Miles about stopping all peace talks permanently.,b,False,False,b,False,1
33,unknown,TF,King Rowan emailed President Carter about improving aviation safety standards.,a,True,False,b,False,0
34,unknown,TF,King Idris emailed President Monroe about banning all technological imports.,b,False,False,b,False,1
35,unknown,TF,King Darius emailed President Collins about river basin restoration projects.,a,True,False,b,False,0
36,unknown,TF,King Leopold emailed President Rivera about reducing fishing quotas to protect marine life.,a,True,False,b,False,0
37,unknown,TF,King Lazarus emailed President Kent about terminating all space research missions.,b,False,False,b,False,1
38,unknown,TF,King Cyrus emailed President Jordan about upgrading communication satellites.,a,True,False,b,False,0
39,unknown,TF,King Cassian emailed President Evans about establishing a wildlife preservation act.,a,True,False,b,False,0
40,unknown,TF,King Florian emailed President Archer about removing all environmental regulations.,b,False,False,b,False,1
41,unknown,TF,King Aurelius emailed President Foster about supporting small island nations with aid.,a,True,False,b,False,0
42,unknown,TF,King Oswin emailed President Grant about outlawing digital communication worldwide.,b,False,False,b,False,1
43,unknown,TF,King Roderic emailed President Lane about forming a new trade partnership.,a,True,False,b,False,0
44,unknown,TF,King Hadrian emailed President Miles about dissolving all educational programs.,b,False,False,b,False,1
45,unknown,TF,King Rowan emailed President Carter about boosting agricultural research grants.,a,True,False,b,False,0
46,unknown,TF,King Idris emailed President Monroe about constructing a new peacekeeping headquarters.,a,True,False,b,False,0
47,unknown,TF,King Arturo emailed President Blake about canceling technology exchange initiatives.,b,False,False,b,False,1
48,unknown,TF,King Cyrus emailed President Jordan about promoting digital diplomacy workshops.,a,True,False,b,False,0
49,unknown,TF,King Lucius emailed President Bennett about dissolving all cultural councils.,b,False,False,b,False,1
50,unknown,TF,King Orion emailed President Brooks about emergency flood relief efforts.,a,True,False,b,False,0
51,unknown,TF,King Rowan emailed President Carter about opening new regional research centers.,a,True,False,b,False,0
52,unknown,TF,King Magnus emailed President Silva about banning international student visas.,b,False,False,b,False,1
53,unknown,TF,King Alaric emailed President Thompson about improving cybercrime legislation.,a,True,False,b,False,0
54,unknown,TF,King Darius emailed President Collins about destroying all diplomatic treaties.,b,False,False,b,False,1
55,unknown,TF,King Leopold emailed President Rivera about renewable ocean power generation.,a,True,False,b,False,0
56,unknown,TF,King Solomon emailed President Hayes about banning all space exploration efforts.,b,False,False,b,False,1
57,unknown,TF,King Cassian emailed President Evans about expanding forest protection laws.,a,True,False,b,False,0
58,unknown,TF,King Roderic emailed President Lane about canceling nationwide literacy programs.,b,False,False,b,False,1
