question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
1,unknown,TF,Benin was established before Eswatini and after Central African Republic.,a,True,False,b,False,0
2,unknown,TF,Chad was established before Botswana and after Maldives.,b,False,False,b,False,1
3,unknown,TF,Laos was established before Eswatini and after Cambodia.,a,True,False,b,False,0
4,unknown,TF,Central African Republic was established before Fiji and after Niger.,b,False,False,b,False,1
5,unknown,TF,Nigeria was established before Algeria and after Burkina Faso.,b,False,False,b,False,1
6,unknown,TF,Algeria was established before Jamaica and after Malaysia.,a,True,False,b,False,0
7,unknown,TF,Angola was established before Brunei and after Bangladesh.,a,True,False,b,False,0
8,unknown,TF,China was established before Malaysia and after Lebanon.,a,True,False,b,False,0
9,unknown,TF,Madagascar was established before Maldives and after Chad.,a,True,False,b,False,0
10,unknown,TF,Estonia was established before Azerbaijan and after Kazakhstan.,a,True,False,b,False,0
11,unknown,TF,Nauru was established before Grenada and after Gambia.,a,True,False,b,False,0
12,unknown,TF,Ghana was established before Mauritius and after Barbados.,b,False,False,b,False,1
13,unknown,TF,Gabon was established before Eswatini and after Maldives.,b,False,False,b,False,1
14,unknown,TF,Nauru was established before Guinea-Bissau and after Botswana.,a,True,False,b,False,0
15,unknown,TF,Malta was established before Fiji and after Maldives.,b,False,False,b,False,1
16,unknown,TF,Madagascar was established before Jamaica and after Cambodia.,a,True,False,b,False,0
17,unknown,TF,Mauritania was established before Bahrain and after Mauritius.,b,False,False,b,False,1
18,unknown,TF,Austria was established before Jamaica and after Kuwait.,b,False,False,b,False,1
19,unknown,TF,Malta was established before Iran and after Grenada.,b,False,False,b,False,1
20,unknown,TF,Barbados was established before Bangladesh and after Ghana.,a,True,False,b,False,0
21,unknown,TF,Burundi was established before Gambia and after Libya.,a,True,False,b,False,0
22,unknown,TF,Iran was established before Lithuania and after Cape Verde.,a,True,False,b,False,0
23,unknown,TF,Ghana was established before Burkina Faso and after Benin.,b,False,False,b,False,1
24,unknown,TF,Madagascar was established before Guinea-Bissau and after Kenya.,b,False,False,b,False,1
25,unknown,TF,Libya was established before Nigeria and after Laos.,b,False,False,b,False,1
26,unknown,TF,Morocco was established before Fiji and after Mauritius.,b,False,False,b,False,1
27,unknown,TF,Gabon was established before Bahamas and after Guinea.,a,True,False,b,False,0
28,unknown,TF,Gabon was established before Bahamas and after Chad.,b,False,False,b,False,1
29,unknown,TF,North Macedonia was established before Czech Republic and after Azerbaijan.,b,False,False,b,False,1
30,unknown,TF,Cambodia was established before Mauritius and after Ghana.,b,False,False,b,False,1
31,unknown,TF,Cambodia was established before Eswatini and after Gambia.,b,False,False,b,False,1
32,unknown,TF,Central African Republic was established before Maldives and after Cameroon.,b,False,False,b,False,1
33,unknown,TF,Guinea was established before Kenya and after Jamaica.,b,False,False,b,False,1
34,unknown,TF,Kenya was established before Lesotho and after Cameroon.,a,True,False,b,False,0
35,unknown,TF,Guinea-Bissau was established before Antigua and Barbuda and after Eswatini.,a,True,False,b,False,0
36,unknown,TF,Indonesia was established before Mauritania and after Austria.,b,False,False,b,False,1
37,unknown,TF,Libya was established before Burundi and after Kuwait.,b,False,False,b,False,1
38,unknown,TF,Benin was established before Grenada and after Eswatini.,b,False,False,b,False,1
39,unknown,TF,Micronesia was established before Kyrgyzstan and after Azerbaijan.,b,False,False,b,False,1
40,unknown,TF,Georgia was established before North Macedonia and after Estonia.,b,False,False,b,False,1
41,unknown,TF,Mauritania was established before Botswana and after Ivory Coast.,a,True,False,b,False,0
42,unknown,TF,Mozambique was established before Lithuania and after Brunei.,b,False,False,b,False,1
43,unknown,TF,Jamaica was established before Bahrain and after Democratic Republic of the Congo.,a,True,False,b,False,0
44,unknown,TF,Botswana was established before Angola and after Kuwait.,a,True,False,b,False,0
45,unknown,TF,Burkina Faso was established before Guinea-Bissau and after Jamaica.,b,False,False,b,False,1
46,unknown,TF,Kenya was established before Lesotho and after Burundi.,a,True,False,b,False,0
47,unknown,TF,Cameroon was established before Gambia and after Kenya.,b,False,False,b,False,1
48,unknown,TF,Burundi was established before Djibouti and after Grenada.,b,False,True,a,True,0
49,unknown,TF,Fiji was established before Angola and after Burkina Faso.,a,True,False,b,False,0
50,unknown,TF,Barbados was established before Comoros and after Nauru.,b,False,False,b,False,1
51,unknown,TF,Nigeria was established before Cape Verde and after Cameroon.,b,False,False,b,False,1
52,unknown,TF,Barbados was established before Mozambique and after Ivory Coast.,a,True,False,b,False,0
53,unknown,TF,Mauritania was established before Eswatini and after Kenya.,b,False,False,b,False,1
54,unknown,TF,Ghana was established before Maldives and after Gabon.,b,False,False,b,False,1
55,unknown,TF,Angola was established before Kiribati and after Bahamas.,a,True,False,b,False,0
56,unknown,TF,Malta was established before Guyana and after Guinea.,a,True,False,b,False,0
57,unknown,TF,Benin was established before Niger and after Democratic Republic of the Congo.,b,False,False,b,False,1
58,unknown,TF,Mali was established before Equatorial Guinea and after Chad.,a,True,False,b,False,0
59,unknown,TF,Mauritania was established before Kuwait and after Benin.,a,True,False,b,False,0
60,unknown,TF,Israel was established before Austria and after Indonesia.,a,True,False,b,False,0
61,unknown,TF,Estonia was established before Bosnia and Herzegovina and after Brunei.,a,True,False,b,False,0
62,unknown,TF,Democratic Republic of the Congo was established before Bahamas and after Niger.,b,False,False,b,False,1
63,unknown,TF,Chile was established before Ecuador and after Honduras.,b,False,False,b,False,1
64,unknown,TF,Eswatini was established before Angola and after Barbados.,a,True,False,b,False,0
65,unknown,TF,Madagascar was established before Chad and after Cyprus.,a,True,False,b,False,0
66,unknown,TF,Ghana was established before Bahrain and after Chad.,b,False,False,b,False,1
67,unknown,TF,Israel was established before Benin and after India.,a,True,False,b,False,0
68,unknown,TF,Azerbaijan was established before Czech Republic and after Belize.,a,True,False,b,False,0
69,unknown,TF,Lesotho was established before Nauru and after Guinea.,a,True,False,b,False,0
70,unknown,TF,Cyprus was established before Comoros and after Mali.,a,True,False,b,False,0
