question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
1,unknown,TF,The Launch of the first iPod happened before the Release of the first iPhone by Apple Inc..,b,False,True,a,True,0
2,unknown,TF,The Development of mRNA COVID-19 vaccines happened before the Invention of the quantum computer.,b,False,True,a,True,0
3,unknown,TF,The Introduction of the first cloud storage services happened before the Invention of the smartwatch.,a,True,True,a,True,1
4,unknown,TF,The Creation of the World Wide Web happened before the Invention of the first 3D printer.,a,True,True,a,True,1
5,unknown,TF,The Invention of the first search engine (Archie) happened before the Invention of the first 3D printer.,b,False,True,a,True,0
6,unknown,TF,The Development of the World Wide Web happened before the Invention of the first 3D printer.,b,False,True,a,True,0
7,unknown,TF,The Invention of the Large Hadron Collider happened before the Introduction of the first iPhone.,a,True,True,a,True,1
8,unknown,TF,The Invention of the microprocessor happened before the Launch of the first communication satellite.,b,False,False,b,False,1
9,unknown,TF,The Invention of the first tablet happened before the Launch of the first commercial satellite for internet services.,b,False,True,a,True,0
10,unknown,TF,The Development of the World Wide Web happened before the Invention of the World Wide Web.,b,False,False,b,False,1
11,unknown,TF,The Introduction of 4G mobile technology happened before the Invention of the mp3 player.,b,False,False,b,False,1
12,unknown,TF,The Discovery of penicillin happened before the Discovery of Penicillin.,b,False,False,b,False,1
13,unknown,TF,The Invention of the microprocessor happened before the Human landing on the Moon.,b,False,False,b,False,1
14,unknown,TF,The Invention of the first commercial tablet computer (iPad) happened before the Launch of the first iPod.,b,False,False,b,False,1
15,unknown,TF,The Introduction of the smartphone happened before the Launch of YouTube.,b,False,False,b,False,1
16,unknown,TF,The Human landing on the Moon happened before the First Human Moon Landing.,b,False,False,b,False,1
17,unknown,TF,The Moon landing happened before the First human moon landing.,b,False,False,b,False,1
18,unknown,TF,The Invention of the quantum computer happened before the Opening of the Large Hadron Collider.,b,False,False,b,False,1
19,unknown,TF,The Launch of the Large Hadron Collider happened before the The Human Genome Project completed.,a,True,False,b,False,0
20,unknown,TF,The Creation of the World Wide Web happened before the Invention of the World Wide Web by Tim Berners-Lee.,b,False,False,b,False,1
21,unknown,TF,The Human landing on the Moon happened before the Launch of the first communication satellite.,b,False,False,b,False,1
22,unknown,TF,The Invention of the smartwatch happened before the Launch of the Large Hadron Collider.,b,False,False,b,False,1
23,unknown,TF,The Introduction of 4G technology happened before the Invention of the Foldable Smartphone.,b,False,True,a,True,0
24,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Invention of the first modern smartphone.,b,False,False,b,False,1
25,unknown,TF,The Opening of the Large Hadron Collider happened before the Invention of the first commercial tablet computer (iPad).,b,False,True,a,True,0
26,unknown,TF,The Launch of the first ICBM (Intercontinental Ballistic Missile) happened before the Invention of the microprocessor.,b,False,True,a,True,0
27,unknown,TF,The Launch of the first commercial satellite for internet services happened before the Launch of YouTube.,a,True,True,a,True,1
28,unknown,TF,The First human moon landing happened before the Introduction of the first mobile phone.,a,True,True,a,True,1
29,unknown,TF,The Invention of the World Wide Web happened before the Invention of the World Wide Web.,b,False,False,b,False,1
30,unknown,TF,The Invention of the Microprocessor happened before the Invention of the DVD player.,b,False,True,a,True,0
31,unknown,TF,The Introduction of 4G technology happened before the Launch of the Large Hadron Collider.,b,False,False,b,False,1
32,unknown,TF,The Creation of the World Wide Web happened before the Invention of the World Wide Web.,a,True,False,b,False,0
33,unknown,TF,The Invention of CRISPR gene editing happened before the Invention of the smartwatch.,b,False,False,b,False,1
34,unknown,TF,The Invention of Wi-Fi happened before the Invention of the mp3 player.,a,True,False,b,False,0
35,unknown,TF,The First human gene cloning happened before the Invention of the first commercial online search engine.,a,True,True.,a,True,1
36,unknown,TF,The Launch of the first communication satellite happened before the Moon landing.,b,False,True,a,True,0
37,unknown,TF,The Discovery of Penicillin happened before the Invention of the Synthetic Dye.,a,True,True,a,True,1
38,unknown,TF,The Development of mRNA COVID-19 vaccines happened before the Introduction of 5G networks.,a,True,True,a,True,1
39,unknown,TF,The Introduction of the first mobile phone happened before the First man on the Moon.,b,False,False,b,False,1
40,unknown,TF,The First powered flight by the Wright brothers happened before the First successful powered flight.,b,False,True,a,True,0
41,unknown,TF,The First man on the Moon happened before the Human landing on the Moon.,b,False,True,a,True,0
42,unknown,TF,The Moon landing happened before the Invention of the microprocessor.,a,True,True,a,True,1
43,unknown,TF,The Invention of the microprocessor happened before the Introduction of the first mobile phone.,b,False,True,a,True,0
44,unknown,TF,The Invention of the Foldable Smartphone happened before the Discovery of the Higgs boson.,a,True,False,b,False,0
45,unknown,TF,The First successful powered flight happened before the First successful powered airplane flight.,b,False,False,b,False,1
46,unknown,TF,The Invention of the electric vehicle happened before the Introduction of the first cloud storage services.,b,False,True,a,True,0
47,unknown,TF,The Invention of the first commercial online search engine happened before the Release of Windows 95 by Microsoft.,b,False,True,a,True,0
48,unknown,TF,The Launch of the first communication satellite happened before the First man on the Moon.,b,False,True,a,True,0
49,unknown,TF,The Introduction of the smartphone happened before the Launch of the first iPod.,b,False,False,b,False,1
50,unknown,TF,The Invention of the mp3 player happened before the Release of Windows 95 by Microsoft.,b,False,False,b,False,1
51,unknown,TF,The Introduction of the smartphone happened before the Introduction of the first iPhone.,b,False,False,b,False,1
52,unknown,TF,The Invention of the quantum computer happened before the Launch of the James Webb Space Telescope.,a,True,False,b,False,0
53,unknown,TF,The Introduction of the first iPhone happened before the Invention of the first commercial tablet computer (iPad).,b,False,True,a,True,0
54,unknown,TF,The Invention of the Foldable Smartphone happened before the Introduction of the first iPhone.,b,False,False,b,False,1
55,unknown,TF,The Introduction of the smartphone happened before the Invention of the smartwatch.,a,True,True,a,True,1
56,unknown,TF,The Invention of the electric vehicle happened before the Invention of CRISPR gene editing.,a,True,True,a,True,1
57,unknown,TF,The Invention of the electric vehicle happened before the Introduction of the Large Hadron Collider.,a,True,True,a,True,1
58,unknown,TF,The Invention of the first 3D printer happened before the Introduction of the MRI scanner.,b,False,False,b,False,1
59,unknown,TF,The First controlled powered flight happened before the First successful powered flight.,b,False,False,b,False,1
60,unknown,TF,The Invention of the quantum computer happened before the Development of CRISPR Gene Editing.,b,False,False,b,False,1
61,unknown,TF,The First Human Moon Landing happened before the Invention of the microprocessor.,a,True,True,a,True,1
62,unknown,TF,The Invention of CRISPR gene editing happened before the Opening of the Large Hadron Collider.,b,False,False,b,False,1
63,unknown,TF,The Invention of the Foldable Smartphone happened before the Introduction of the Large Hadron Collider.,a,True,False,b,False,0
64,unknown,TF,The Introduction of the first iPhone happened before the Release of the first iPhone by Apple Inc..,b,False,False,b,False,1
65,unknown,TF,The Invention of the first tablet happened before the Launch of YouTube.,b,False,True,a,True,0
66,unknown,TF,The Invention of the smartwatch happened before the Introduction of 4G technology.,b,False,False,b,False,1
67,unknown,TF,The Launch of the Large Hadron Collider happened before the Discovery of the Higgs boson.,a,True,True,a,True,1
68,unknown,TF,The Release of Windows 95 by Microsoft happened before the Creation of the first search engine (Yahoo!).,b,False,False,b,False,1
69,unknown,TF,The Launch of the first commercial satellite for internet services happened before the Launch of the first iPod.,a,True,True,a,True,1
70,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Invention of the first tablet.,b,False,True,a,True,0
71,unknown,TF,The Invention of the quantum computer happened before the Introduction of the Large Hadron Collider.,b,False,False,b,False,1
72,unknown,TF,The First human moon landing happened before the Moon landing.,b,False,True,a,True,0
73,unknown,TF,The Launch of the first ICBM (Intercontinental Ballistic Missile) happened before the Invention of the microprocessor.,b,False,True,a,True,0
74,unknown,TF,The Human landing on the Moon happened before the First human moon landing.,b,False,False,b,False,1
75,unknown,TF,The Invention of the microprocessor happened before the Introduction of the first mobile phone.,b,False,True,a,True,0
76,unknown,TF,The Invention of the first semiconductor transistor happened before the Invention of the first semiconductor transistor.,b,False,False,b,False,1
77,unknown,TF,The Completion of the Human Genome Project happened before the Launch of the Large Hadron Collider.,a,True,True,a,True,1
78,unknown,TF,The Completion of the Human Genome Project happened before the Invention of the first commercial online search engine.,b,False,True,a,True,0
79,unknown,TF,The Invention of the locomotive happened before the Discovery of Oxygen.,a,True,True,a,True,1
80,unknown,TF,The Introduction of 4G technology happened before the Discovery of the Higgs boson.,b,False,True,a,True,0
81,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Invention of Wi-Fi.,b,False,False,b,False,1
82,unknown,TF,The The Human Genome Project completed happened before the Introduction of 4G technology.,a,True,True,a,True,1
83,unknown,TF,The Invention of the first tablet happened before the Invention of Wi-Fi.,b,False,True,a,True,0
84,unknown,TF,The Invention of the Foldable Smartphone happened before the Introduction of the smartphone.,b,False,False,b,False,1
85,unknown,TF,The Invention of the first commercial online search engine happened before the Launch of the first iPod.,a,True,True,a,True,1
86,unknown,TF,The Invention of the first commercial online search engine happened before the Introduction of 4G mobile technology.,a,True,True,a,True,1
87,unknown,TF,The Invention of the airplane happened before the First successful powered airplane flight.,b,False,False,b,False,1
88,unknown,TF,The Introduction of 4G mobile technology happened before the Invention of the electric vehicle.,a,True,False,b,False,0
89,unknown,TF,The Human landing on the Moon happened before the Invention of the microprocessor.,a,True,True,a,True,1
90,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Invention of the first commercial tablet computer (iPad).,a,True,True,a,True,1
91,unknown,TF,The Introduction of the smartphone happened before the Introduction of the Large Hadron Collider.,a,True,False,b,False,0
92,unknown,TF,The Introduction of 4G mobile technology happened before the Invention of the Large Hadron Collider.,b,False,False,b,False,1
93,unknown,TF,The Invention of the World Wide Web happened before the Development of the World Wide Web.,a,True,False,b,False,0
94,unknown,TF,The Release of Windows 95 by Microsoft happened before the Invention of Wi-Fi.,a,True,True,a,True,1
95,unknown,TF,The Invention of CRISPR gene editing happened before the Introduction of 4G technology.,b,False,False,b,False,1
96,unknown,TF,The Launch of the Large Hadron Collider happened before the Introduction of the smartphone.,b,False,True,a,True,0
97,unknown,TF,The Introduction of the World Wide Web happened before the Invention of the World Wide Web.,a,True,False,b,False,0
98,unknown,TF,The Invention of the first commercial tablet computer (iPad) happened before the Invention of the electric vehicle.,a,True,False,b,False,0
99,unknown,TF,The Invention of CRISPR gene editing happened before the Development of CRISPR Gene Editing.,b,False,False,b,False,1
100,unknown,TF,The Development of CRISPR Gene Editing happened before the Opening of the Large Hadron Collider.,b,False,False,b,False,1
101,unknown,TF,The Invention of the quantum computer happened before the Invention of the smartwatch.,b,False,False,b,False,1
102,unknown,TF,The Moon landing happened before the Invention of the microprocessor.,a,True,True,a,True,1
103,unknown,TF,The Introduction of 4G technology happened before the Invention of the quantum computer.,a,True,True,a,True,1
104,unknown,TF,The Introduction of 4G mobile technology happened before the Completion of the Human Genome Project.,b,False,False,b,False,1
105,unknown,TF,The Opening of the Large Hadron Collider happened before the Invention of CRISPR gene editing.,a,True,True,a,True,1
106,unknown,TF,The Launch of the Large Hadron Collider happened before the Invention of the first tablet.,b,False,True,a,True,0
107,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Invention of the first commercial online search engine.,b,False,False,b,False,1
108,unknown,TF,The Introduction of the IBM Personal Computer happened before the Invention of the Microprocessor.,b,False,False,b,False,1
109,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Introduction of 4G mobile technology.,a,True,True,a,True,1
110,unknown,TF,The Launch of the first commercial satellite for internet services happened before the Invention of the first modern smartphone.,a,True,True,a,True,1
111,unknown,TF,The Invention of the electric vehicle happened before the Launch of the first iPod.,b,False,True,a,True,0
112,unknown,TF,The Invention of the Foldable Smartphone happened before the Introduction of the first cloud storage services.,b,False,False,b,False,1
113,unknown,TF,The Introduction of the smartphone happened before the Invention of the electric vehicle.,a,True,False,b,False,0
114,unknown,TF,The Creation of the World Wide Web happened before the Invention of the Microprocessor.,b,False,False,b,False,1
115,unknown,TF,The Introduction of the smartphone happened before the Invention of the Large Hadron Collider.,b,False,False,b,False,1
116,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Completion of the Human Genome Project.,b,False,False,b,False,1
117,unknown,TF,The Introduction of the Large Hadron Collider happened before the Launch of the Large Hadron Collider.,b,False,True,a,True,0
118,unknown,TF,The Introduction of 4G technology happened before the Invention of CRISPR gene editing.,a,True,True,a,True,1
119,unknown,TF,The Opening of the Large Hadron Collider happened before the Invention of the electric vehicle.,b,False,False,b,False,1
120,unknown,TF,The Invention of the first tablet happened before the Completion of the Human Genome Project.,b,False,True,a,True,0
121,unknown,TF,The Invention of the Large Hadron Collider happened before the Invention of the Foldable Smartphone.,a,True,True,a,True,1
122,unknown,TF,The Discovery of penicillin by Alexander Fleming happened before the Discovery of Penicillin.,b,False,True,a,True,0
123,unknown,TF,The Discovery of the Higgs boson happened before the Introduction of the smartphone.,b,False,False,b,False,1
124,unknown,TF,The Invention of the first tablet happened before the Invention of the mp3 player.,b,False,True,a,True,0
125,unknown,TF,The Moon landing happened before the Introduction of the first mobile phone.,a,True,True,a,True,1
126,unknown,TF,The Invention of the microprocessor happened before the Launch of the first communication satellite.,b,False,False,b,False,1
127,unknown,TF,The Invention of the mp3 player happened before the Completion of the Human Genome Project.,a,True,False,b,False,0
128,unknown,TF,The Invention of the mp3 player happened before the Invention of the first commercial tablet computer (iPad).,a,True,True,a,True,1
129,unknown,TF,The Invention of the first modern smartphone happened before the Introduction of the first iPhone.,a,True,False,b,False,0
130,unknown,TF,The Introduction of the first cloud storage services happened before the Launch of the first iPod.,b,False,False,b,False,1
131,unknown,TF,The Human landing on the Moon happened before the First human moon landing.,b,False,False,b,False,1
132,unknown,TF,The Invention of the smartwatch happened before the Invention of the Foldable Smartphone.,b,False,False,b,False,1
133,unknown,TF,The Launch of YouTube happened before the Launch of the Large Hadron Collider.,a,True,True,a,True,1
134,unknown,TF,The First human gene cloning happened before the Invention of the first 3D printer.,b,False,True.,a,True,0
135,unknown,TF,The Invention of the first modern smartphone happened before the Launch of the first iPod.,a,True,False,b,False,0
136,unknown,TF,The Invention of the first search engine (Archie) happened before the Invention of the World Wide Web.,b,False,True,a,True,0
137,unknown,TF,The Invention of the smartwatch happened before the Introduction of the Large Hadron Collider.,b,False,False,b,False,1
138,unknown,TF,The Invention of the World Wide Web happened before the Invention of the first 3D printer.,b,False,True,a,True,0
139,unknown,TF,The Invention of the first tablet happened before the Introduction of 4G mobile technology.,a,True,True,a,True,1
140,unknown,TF,The Invention of the electric vehicle happened before the The Human Genome Project completed.,b,False,True,a,True,0
141,unknown,TF,The Introduction of the MRI scanner happened before the Invention of the first search engine (Archie).,b,False,False,b,False,1
142,unknown,TF,The Introduction of the MRI scanner happened before the Invention of the World Wide Web.,b,False,True,a,True,0
143,unknown,TF,The Invention of the Large Hadron Collider happened before the Launch of YouTube.,b,False,False,b,False,1
144,unknown,TF,The Introduction of the first mobile phone happened before the Invention of the DVD player.,a,True,True,a,True,1
145,unknown,TF,The Development of CRISPR Gene Editing happened before the Development of mRNA COVID-19 vaccines.,a,True,True,a,True,1
146,unknown,TF,The Launch of the first commercial satellite for internet services happened before the Release of the first iPhone by Apple Inc..,a,True,True,a,True,1
147,unknown,TF,The Completion of the Human Genome Project happened before the Launch of the first iPod.,a,True,True,a,True,1
148,unknown,TF,The Introduction of the first iPhone happened before the Invention of the smartwatch.,a,True,True,a,True,1
149,unknown,TF,The Introduction of 4G technology happened before the Development of CRISPR Gene Editing.,a,True,True,a,True,1
150,unknown,TF,The Invention of the quantum computer happened before the Discovery of the Higgs boson.,b,False,False,b,False,1
151,unknown,TF,The Invention of Wi-Fi happened before the Creation of the first search engine (Yahoo!).,b,False,False,b,False,1
152,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Invention of the mp3 player.,b,False,False,b,False,1
153,unknown,TF,The Invention of the first commercial tablet computer (iPad) happened before the Introduction of 4G mobile technology.,b,False,False,b,False,1
154,unknown,TF,The Introduction of 4G technology happened before the Introduction of the first cloud storage services.,b,False,False,b,False,1
155,unknown,TF,The Launch of the first commercial satellite for internet services happened before the Invention of the Large Hadron Collider.,a,True,True,a,True,1
156,unknown,TF,The Invention of the airplane happened before the Development of the first airplane.,b,False,False,b,False,1
157,unknown,TF,The Invention of the Large Hadron Collider happened before the Introduction of the first cloud storage services.,a,True,True,a,True,1
158,unknown,TF,The Introduction of the IBM Personal Computer happened before the Introduction of the first mobile phone.,b,False,True,a,True,0
159,unknown,TF,The First Human Moon Landing happened before the First man on the Moon.,b,False,False,b,False,1
160,unknown,TF,The Invention of the World Wide Web happened before the Invention of the World Wide Web by Tim Berners-Lee.,b,False,False,b,False,1
161,unknown,TF,The First man on the Moon happened before the Invention of the microprocessor.,a,True,True,a,True,1
162,unknown,TF,The Introduction of the first iPhone happened before the Introduction of 4G technology.,a,True,True,a,True,1
163,unknown,TF,The Introduction of the first iPhone happened before the Introduction of 4G mobile technology.,b,False,True,a,True,0
164,unknown,TF,The First human gene cloning happened before the Invention of the World Wide Web.,b,False,True.,a,True,0
165,unknown,TF,The Invention of the World Wide Web by Tim Berners-Lee happened before the Invention of the first 3D printer.,a,True,True,a,True,1
166,unknown,TF,The Invention of the microprocessor happened before the First human moon landing.,b,False,False,b,False,1
167,unknown,TF,The Launch of the first iPod happened before the The Human Genome Project completed.,a,True,True.,a,True,1
168,unknown,TF,The Invention of the Microprocessor happened before the Introduction of the IBM Personal Computer.,b,False,True,a,True,0
169,unknown,TF,The Invention of the World Wide Web by Tim Berners-Lee happened before the Invention of the Microprocessor.,b,False,False,b,False,1
170,unknown,TF,The Introduction of the World Wide Web happened before the Development of the World Wide Web.,a,True,False,b,False,0
171,unknown,TF,The Invention of the first commercial online search engine happened before the Invention of the first tablet.,a,True,True,a,True,1
172,unknown,TF,The Invention of the Large Hadron Collider happened before the Invention of the mp3 player.,b,False,False,b,False,1
173,unknown,TF,The Introduction of the World Wide Web happened before the Invention of the first search engine (Archie).,a,True,False,b,False,0
174,unknown,TF,The Invention of CRISPR gene editing happened before the Launch of the James Webb Space Telescope.,a,True,True,a,True,1
175,unknown,TF,The Invention of CRISPR gene editing happened before the Development of CRISPR Gene Editing.,a,True,False,b,False,0
176,unknown,TF,The Invention of the first modern smartphone happened before the Introduction of the smartphone.,a,True,False,b,False,0
177,unknown,TF,The First controlled powered flight happened before the Development of the first airplane.,b,False,False,b,False,1
178,unknown,TF,The Invention of the Large Hadron Collider happened before the Launch of the Large Hadron Collider.,a,True,True,a,True,1
179,unknown,TF,The Launch of YouTube happened before the Invention of the first commercial online search engine.,b,False,False,b,False,1
180,unknown,TF,The Introduction of the first mobile phone happened before the First human moon landing.,b,False,False,b,False,1
181,unknown,TF,The Development of the first airplane happened before the First successful powered airplane flight.,b,False,True,a,True,0
182,unknown,TF,The Introduction of the first cloud storage services happened before the Discovery of the Higgs boson.,a,True,True,a,True,1
183,unknown,TF,The Creation of the World Wide Web happened before the Introduction of the MRI scanner.,a,True,False,b,False,0
184,unknown,TF,The Invention of CRISPR gene editing happened before the Introduction of the Large Hadron Collider.,b,False,False,b,False,1
185,unknown,TF,The Invention of the first tablet happened before the Invention of the Large Hadron Collider.,a,True,True,a,True,1
186,unknown,TF,The Invention of the smartwatch happened before the Development of CRISPR Gene Editing.,a,True,False,b,False,0
187,unknown,TF,The Invention of Wi-Fi happened before the Invention of the first modern smartphone.,a,True,True,a,True,1
188,unknown,TF,The Invention of the Microprocessor happened before the Introduction of the first mobile phone.,b,False,True,a,True,0
189,unknown,TF,The Invention of the microprocessor happened before the First Human Moon Landing.,b,False,False,b,False,1
190,unknown,TF,The Development of the first airplane happened before the First powered flight by the Wright brothers.,b,False,True,a,True,0
191,unknown,TF,The Invention of the Foldable Smartphone happened before the Launch of the Large Hadron Collider.,b,False,False,b,False,1
192,unknown,TF,The Release of the first iPhone by Apple Inc. happened before the Invention of the Large Hadron Collider.,a,True,True,a,True,1
193,unknown,TF,The Invention of the Synthetic Dye happened before the Discovery of Penicillin.,b,False,True,a,True,0
194,unknown,TF,The Development of the World Wide Web happened before the Invention of the World Wide Web by Tim Berners-Lee.,b,False,False,b,False,1
195,unknown,TF,The Introduction of the smartphone happened before the Opening of the Large Hadron Collider.,a,True,False,b,False,0
196,unknown,TF,The Opening of the Large Hadron Collider happened before the Introduction of the Large Hadron Collider.,a,True,False,b,False,0
197,unknown,TF,The Opening of the Large Hadron Collider happened before the Invention of the smartwatch.,a,True,True,a,True,1
198,unknown,TF,The Introduction of the Large Hadron Collider happened before the Introduction of the first iPhone.,b,False,True,a,True,0
199,unknown,TF,The The Human Genome Project completed happened before the Discovery of the Higgs boson.,a,True,True,a,True,1
200,unknown,TF,The Introduction of the MRI scanner happened before the Development of the World Wide Web.,b,False,True,a,True,0
201,unknown,TF,The Invention of the Foldable Smartphone happened before the Invention of the electric vehicle.,b,False,False,b,False,1
202,unknown,TF,The The Human Genome Project completed happened before the Invention of the smartwatch.,a,True,True,a,True,1
203,unknown,TF,The Invention of the first search engine (Archie) happened before the Development of the World Wide Web.,b,False,True,a,True,0
204,unknown,TF,The Introduction of the smartphone happened before the Invention of the first tablet.,b,False,False,b,False,1
205,unknown,TF,The Invention of the smartwatch happened before the Discovery of the Higgs boson.,b,False,False,b,False,1
206,unknown,TF,The Invention of CRISPR gene editing happened before the Invention of CRISPR gene editing.,a,True,False,b,False,0
