question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
1,TF,The The Great Depression Hits Australia occurred before the Forced Collectivization by Soviets.,a,True,False,b,False,0
2,TF,The Osaka Expo '70 occurred before the Independence from Britain.,b,False,False,b,False,1
3,TF,The Gulf of Tonkin Incident occurred before the Nigerian Civil War.,a,True,True,a,True,1
4,TF,The Income Doubling Plan Announced occurred before the Signing of the Treaty of Rome.,b,False,False,b,False,1
5,TF,The Establishment of the National Liberation Front occurred before the Ghana's Independence.,b,False,True,a,True,0
6,TF,The Separation and Independence occurred before the Nigerian Civil War.,a,True,True,a,True,1
7,TF,The August Revolution occurred before the Newfoundland Joins Canada.,a,True,True,a,True,1
8,TF,The Soviet Occupation of North Korea occurred before the Formation of Federation of Malaya.,a,True,True,a,True,1
9,TF,The Surrender of Singapore to Japan occurred before the Formation of the United Malays National Organisation.,a,True,True,a,True,1
10,TF,The Founding of Saudi Aramco occurred before the Discovery of Penicillin.,b,False,False,b,False,1
11,TF,The FATF Grey List occurred before the Malaysia Airlines Flight MH370 Disappearance.,b,False,True,a,True,0
12,TF,The Auckland Harbour Bridge Protests occurred before the Spanish Transition to Democracy.,b,False,True,a,True,0
13,TF,The Pulwama Terrorist Attack occurred before the Murdered and Missing Indigenous Women Inquiry.,b,False,False,b,False,1
14,TF,The Emperor Akihito's Abdication occurred before the Sudanese Revolution.,b,False,False,b,False,1
15,TF,The Jio Telecom Launch occurred before the Sudanese Revolution.,a,True,True,a,True,1
16,TF,The Australia's First Female Prime Minister occurred before the Green Movement.,b,False,False,b,False,1
17,TF,The Anzac Forces Land at Gallipoli occurred before the Entry into World War I.,a,True,False,b,False,0
18,TF,The Kandahar Hijacking (IC 814) occurred before the Gacaca Courts Initiated.,a,True,True,a,True,1
19,TF,The Belt and Road Initiative Announced occurred before the Financial Crisis Impact.,b,False,False,b,False,1
20,TF,The Sook Ching Massacre occurred before the Lapland War.,a,True,True,a,True,1
21,TF,The Khashoggi Assassination occurred before the Decriminalization of Homosexuality.,a,True,False,b,False,0
22,TF,The New Zealand's First Female Prime Minister occurred before the British Exit from the European Exchange Rate Mechanism.,b,False,False,b,False,1
23,TF,The Sinhala Only Act occurred before the Mossadegh's Premiership and Oil Nationalization.,b,False,False,b,False,1
24,TF,The Paris Peace Accords occurred before the Transition to Democracy.,a,True,True,a,True,1
25,TF,The May 16 Coup occurred before the Independence from France.,b,False,True,a,True,0
26,TF,The Gulf of Tonkin Incident occurred before the Independence from Britain.,b,False,False,b,False,1
27,TF,The Comprehensive Agreement on Investment with the EU occurred before the Withdrawal from Afghanistan.,a,True,True,a,True,1
28,TF,The Triple Talaq Bill Passed occurred before the Presidential Transition.,b,False,True,a,True,0
29,TF,The Whitlam Government's Dismissal occurred before the Idi Amin's Regime.,b,False,False,b,False,1
30,TF,The Vietnam's First Communication Satellite occurred before the Comprehensive Peace Agreement.,b,False,False,b,False,1
31,TF,The Creation of the Welfare State occurred before the Social Security Act.,b,False,False,b,False,1
32,TF,The Comprehensive Agreement on Investment with the EU occurred before the Cyclone Idai.,b,False,False,b,False,1
33,TF,The Dissolution of the Soviet Union occurred before the Pakistan International Airlines Flight 268.,a,True,True,a,True,1
34,TF,The Korean War Involvement occurred before the Queen Elizabeth II's Coronation.,a,True,True,a,True,1
35,TF,The China Hosts the Olympic Games occurred before the UK Hosts the G8 Summit.,b,False,False,b,False,1
36,TF,The Kandahar Hijacking (IC 814) occurred before the September 11 Attacks.,a,True,True,a,True,1
37,TF,The Battle of Singapore occurred before the Francoist Spain.,b,False,False,b,False,1
38,TF,The Historic US Presidential Visit to Vietnam occurred before the 1MDB Scandal.,b,False,True,a,True,0
39,TF,The THAAD Deployment Controversy occurred before the January 6 Capitol Attack.,a,True,True,a,True,1
40,TF,The THAAD Deployment Controversy occurred before the Catalan Independence Referendum.,b,False,True,a,True,0
41,TF,The Boshin War occurred before the Second Schleswig War.,b,False,False,b,False,1
42,TF,The Japan's Apology for WWII Aggressions occurred before the NAFTA Agreement Signed.,b,False,False,b,False,1
43,TF,The Australian Citizenship Act occurred before the Algerian War of Independence.,a,True,True,a,True,1
44,TF,The Right to Information Act Enacted occurred before the L'Aquila Earthquake.,a,True,True,a,True,1
45,TF,The March 1st Movement occurred before the Completion of the Panama Canal.,b,False,False,b,False,1
46,TF,The Integration of Princely States occurred before the United Nations Charter Ratification.,b,False,False,b,False,1
47,TF,The Decriminalization of Homosexuality occurred before the Abolition of Slavery Enforced.,b,False,False,b,False,1
48,TF,The April Revolution occurred before the Signing of the Treaty of Rome.,b,False,False,b,False,1
49,TF,The Boris Yeltsin Elected as First President of Russia occurred before the Quebec Referendum on Sovereignty.,a,True,True,a,True,1
50,TF,The Boris Yeltsin Elected as First President of Russia occurred before the Charlottetown Accord Referendum.,a,True,True,a,True,1
51,TF,The Jio Telecom Launch occurred before the Currency Convertibility Introduced.,a,True,False,b,False,0
52,TF,The 1st Labour Government Elected occurred before the Kingdom of Iraq Independence.,b,False,True,a,True,0
53,TF,The Establishment of the Central Bank of Sri Lanka occurred before the Italian Republic Established.,b,False,False,b,False,1
